profile_url,profile_name,media_type,post_url,caption,comments_count,like_count,post_timestamp
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/DBqMmxMgILC/,#immobilien #hafen #ostsee #ostseeküste #haus #wohnen #realestate #luebeckrealestate #lübeck  #luebeck #immobilienmakler,1,,2024-10-28T07:27:00+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/DA-kkJagy1O/,"Zeitlose Eleganz in einer historischen #Villa
Diese hochwertige 5-Zimmer-Wohnung befindet sich im ersten Obergeschoss einer historischen Jugendstilvilla in einer der besten Lagen Lübecks, mit Blick in den Park. Mit einer Wohnfläche von ca. 162 m² bietet diese helle Altbauwohnung einzigartigen Wohnkomfort und großzügige Räume. -Stilvoller Eingangsbereich -Flur mit praktischen Einbauschränken -Wohnzimmer mit Blick ins Grüne -Esszimmer mit offen gestalteter moderner Einbauküche -Süd-Westbalkon mit Blick in den Hermann-Hesse-Park -Tageslicht Duschbad -Tageslicht Wannenbad -Gäste WC -Bürobereich -Schlafzimmer mit Nord-Ost Balkon und Blick in den Garten -Zimmer zur individuellen Nutzung",0,,2024-10-11T08:49:12+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/DAvZEwBgWCf/,#realestate #immobilienmakler #luebeck #lübeck #business #plan #getitdone #joinme #catchmeifyoucan #engelvölkers #engelvoelkers #berater# makler # home #haus #familie #home #immobilien #investment #smart,0,25.0,2024-10-05T11:18:35+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/DAav6cRAsSZ/,"Zeitlose Eleganz in einer historischen Villa
5 Zimmer 
162 qm
2 Bäder
nur 3 Wohneinheiten",1,,2024-09-27T10:55:43+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,IMAGE,https://www.instagram.com/p/DAWARKhop9I/,"Zeitlose Eleganz in einer historischen Villa

#realestate #immobilienmakler #luebeck #lübeck #business #plan #getitdone #joinme #catchmeifyoucan #engelvölkers #engelvoelkers #berater# makler # home #haus #familie #home #immobilien #investment #smart",1,33.0,2024-09-25T14:40:20+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/C_XqlfVgQrD/,Eleganz trifft Geschichte: Ein hochwertig saniertes Altstadthaus mit unverwechselbarem Flair in Lübeck zu verkaufen,1,44.0,2024-09-01T09:40:38+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,CAROUSEL_ALBUM,https://www.instagram.com/p/C_VJgM3tDs4/,"Das neue gg_magazine ist da! ""TYPISCH DEUTSCH"" zelebriert Made in Germany als globales Erfolgsrezept. Die Highlights dieser Ausgabe:
⭐️ Die Titelgeschichte: Cover-Star tonigarrn revolutioniert mit ihrer innovativen Pre-loved-Fashion-Plattform super_fleamarket die Modewelt 
⭐️ Deutsche Präzision in der Luxushotellerie: oetkercollection verzaubert die schönsten Destinationen der Welt 
⭐️ Als neue Kreativdirektorin von Chloé tritt chemena Kamali in Karl Lagerfelds Fußstapfen 
⭐️ Uli Maybach: Exklusives Interview mit dem Erben der legendären Autodynastie über Tradition, Zukunft und seine Stiftung maybachorg
⭐️Die aufstrebende Interiordesignerin paulabrussdesign erobert mit ihrem Stil Los Angeles
Jetzt erhältlich im E&V Shop oder online lesen unter 🔗 www.gg-magazine.com/e-magazine/
#ggmagazine #engelvoelkers #newissue #typischdeutsch #madeingermany #luxurylifestyle",0,31.0,2024-08-31T10:10:23+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/C87gdfvgJTQ/,#deal #dealtime #verkauf #immobilien #immobile #realestate #realestateagent #haus #villa #sanktjürgen #stjürgen #immobilienmakler #makler,4,48.0,2024-07-02T18:08:04+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/C87f1PxIA4U/,#deal #verkauft #haus #immobilien #immobilie #immobilienmakler #gärtnergasse #sanktjürgen #stjürgen #lübeck #luebeck #luebeckerbucht #lübeckerbucht,1,38.0,2024-07-02T18:05:41+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/C8Bk4xjo2V6/,#mallorca #mallorcaisland #palma #palmademallorca markus_engelvoelkers #realeastate #immobilien #holiday,1,45.0,2024-06-10T06:13:32+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/C7n9CaWo-Qx/,"ENGEL & VÖLKERS Lübeck
Immobilienmakler
Heute Freitag, den 31. Mai, erscheint die neue Ausgabe des gg_magazine! Kommen Sie gerne in unseren E&V Shop oder rufen Sie uns an, um sich Ihr persönliches GG Magazin zu sichern!
Shop Lübeck
Hüxstraße 102
24552 Lübeck
☎️ +49 451 20 27 1920
📱 + 175 600 11 80",2,,2024-05-31T07:24:01+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,IMAGE,https://www.instagram.com/p/C6RTqFoIUkB/,#ln-online #lübeckernachrichten #engelvölkers #engelundvölkers #realestate #immobilien #wohnen #wohnung #haus #einfamilienhaus #sanktjürgen #bornkamp #makler #hausverkauf #hausverwaltung #hochschulstadtteil engelvoelkers.sh ln_online markus_engelvoelkers,2,24.0,2024-04-27T15:45:11+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/C4mz1RXIdbV/,,1,35.0,2024-03-17T07:08:22+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,CAROUSEL_ALBUM,https://www.instagram.com/p/C4icrInIbNL/,"Heute und morgen freuen wir uns, Sie im CITTI Park begrüßen zu dürfen. Holen Sie sich Ihren persönlichen Gutschein ab.
#cittiparklübeck #luebeck #engelvölkers #engelvoelkers #hüxstrasse markus_engelvoelkers engelvoelkers.sh cittipark.luebeck cittimarkt",2,45.0,2024-03-15T14:28:17+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/C4f6t6xoZUn/,,1,,2024-03-14T14:53:38+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,IMAGE,https://www.instagram.com/p/C4f46sCIs9t/,Besuchen Sie uns am 15 und 16 März 2024 im Citti Park Lübeck #engelvoelkers #cittiparklübeck #cittipark #luebeck #immobilien #immobilenliebe #realestate cittipark.luebeck cittimarkt engelvoelkers.sh markus_engelvoelkers gg_magazine,1,,2024-03-14T14:37:21+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/C3TPObVI2WY/,,1,31.0,2024-02-13T20:11:16+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,VIDEO,https://www.instagram.com/reel/C083R26rmV2/,#engelvoelkersmallorca meets #markus_engelvoelkers #engelvoelkers.sh #palma #mallorca #luebeck #lübeck #engelvoelkers #engelvölkers markus_engelvoelkers #feliznavidad #merrychristmas,3,,2023-12-17T10:39:19+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,CAROUSEL_ALBUM,https://www.instagram.com/p/C0tQ6pHgeoq/,#merrychristmas #merrychristmas🎄 #weihnachtszeit #engelvölkers #engelvoelkers #hüxstrasse engelvoelkers.sh nina.samelke sylvi.si bosse.hahn ottostechow markus_engelvoelkers,2,47.0,2023-12-11T09:11:36+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,CAROUSEL_ALBUM,https://www.instagram.com/p/Cy01W-ps6kD/,#engelvoelkers #luebeck #stjuergenluebeck #farming #immobilien #immobilienmakler #immobilienberater #immobilienberatung #realestate #realestateagent #fuersieunterwegs #flyer,1,55.0,2023-10-25T14:41:57+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,IMAGE,https://www.instagram.com/p/CwrufKog6oV/,#engelvölkers #engelvoelkers #luebeck #lübeck #immobilien #immobilie #immobilenmakler #realestate #realstateagent #ggmagazin #gg,1,36.0,2023-09-02T08:45:56+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,IMAGE,https://www.instagram.com/p/CwSMJK6IBya/,#engelvoelkers #engelvölkers #hüxstrasse #immobilenmakler #realeatate #realestateagent #luebeck #luxury #immobilien,3,156.0,2023-08-23T10:44:50+0000
https://www.instagram.com/markushlubek.immobilien/,markushlubek.immobilien,IMAGE,https://www.instagram.com/p/Cv9VkrDtaia/,"#engelvoelkers #engelvölkers #lübeck #hüxstrasse 
Kaffee am Morgen… Weltbeste 🌍 Kollegen-innen 👩🏼 👨🏼 👦",0,43.0,2023-08-15T08:23:10+0000
